doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf	doc_number
lk_extraordinary_gazettes_2010s	2019-12-16-2019-12-16-2154-03-si	2019-12-16-2154-03-si	2019-12-16	Sri Lanka Customs - Rates of Exchange Effective from 16.12.2019 to 22.12.2019	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2154-03_S.pdf	2154/03
lk_extraordinary_gazettes_2010s	2019-12-16-2019-12-16-2154-03-en	2019-12-16-2154-03-en	2019-12-16	Sri Lanka Customs - Rates of Exchange Effective from 16.12.2019 to 22.12.2019	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2154-03_E.pdf	2154/03
lk_extraordinary_gazettes_2010s	2019-12-16-2019-12-16-2154-02-ta	2019-12-16-2154-02-ta	2019-12-16	Land Acquisition - Attaragallewa, Elahera D/S Division, Polonnaruwa District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2154-02_T.pdf	2154/02
lk_extraordinary_gazettes_2010s	2019-12-16-2019-12-16-2154-02-si	2019-12-16-2154-02-si	2019-12-16	Land Acquisition - Attaragallewa, Elahera D/S Division, Polonnaruwa District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2154-02_S.pdf	2154/02
lk_extraordinary_gazettes_2010s	2019-12-16-2019-12-16-2154-02-en	2019-12-16-2154-02-en	2019-12-16	Land Acquisition - Attaragallewa, Elahera D/S Division, Polonnaruwa District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2154-02_E.pdf	2154/02
lk_extraordinary_gazettes_2010s	2019-12-16-2019-12-16-2154-01-ta	2019-12-16-2154-01-ta	2019-12-16	Land Acquisition - Kosgama, Panwila D/S Division, Kandy District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2154-01_T.pdf	2154/01
lk_extraordinary_gazettes_2010s	2019-12-16-2019-12-16-2154-01-si	2019-12-16-2154-01-si	2019-12-16	Land Acquisition - Kosgama, Panwila D/S Division, Kandy District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2154-01_S.pdf	2154/01
lk_extraordinary_gazettes_2010s	2019-12-16-2019-12-16-2154-01-en	2019-12-16-2154-01-en	2019-12-16	Land Acquisition - Kosgama, Panwila D/S Division, Kandy District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2154-01_E.pdf	2154/01
lk_extraordinary_gazettes_2010s	2019-12-14-2019-12-14-2153-29-ta	2019-12-14-2153-29-ta	2019-12-14	Department of Fiscal Policy - Amendment to the Gaz. Ex. No. 2147/22 of 31.10.2019	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-29_T.pdf	2153/29
lk_extraordinary_gazettes_2010s	2019-12-14-2019-12-14-2153-29-si	2019-12-14-2153-29-si	2019-12-14	Department of Fiscal Policy - Amendment to the Gaz. Ex. No. 2147/22 of 31.10.2019	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-29_S.pdf	2153/29
lk_extraordinary_gazettes_2010s	2019-12-14-2019-12-14-2153-29-en	2019-12-14-2153-29-en	2019-12-14	Department of Fiscal Policy - Amendment to the Gaz. Ex. No. 2147/22 of 31.10.2019	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-29_E.pdf	2153/29
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-28-ta	2019-12-13-2153-28-ta	2019-12-13	Department of Trade and Investment Policy - Special Commodity Levy on Wheat Flour w.e.f. 14.12.2019	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-28_T.pdf	2153/28
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-28-si	2019-12-13-2153-28-si	2019-12-13	Department of Trade and Investment Policy - Special Commodity Levy on Wheat Flour w.e.f. 14.12.2019	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-28_S.pdf	2153/28
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-28-en	2019-12-13-2153-28-en	2019-12-13	Department of Trade and Investment Policy - Special Commodity Levy on Wheat Flour w.e.f. 14.12.2019	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-28_E.pdf	2153/28
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-27-si	2019-12-13-2153-27-si	2019-12-13	Ministry of Skills Development, Employment and Labour Relations   -  Award made  to  the Industrial Disputes between, Fashili Azhar and Medisos (pvt) Ltd. -  Inter Company Employees Union and Ceylon Holiday Resorts Ltd.	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-27_S.pdf	2153/27
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-26-ta	2019-12-13-2153-26-ta	2019-12-13	Land  Acquisition   -  Amendments  to   the  Gaz. Ex. No.  2077/02 of 25.06.2018 - Amendments  to the Gaz. Ex. No. 2085/21 of 24.08.2018 -  Amendments to the Gaz. Ex. No.  2088/21 of 10.09.2018 -  Amendment to the Gaz. Ex. No.  2088/21 o 10.09.2018 - ThamanKaduwa D/S Division, Polonnaruwa District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-26_T.pdf	2153/26
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-26-si	2019-12-13-2153-26-si	2019-12-13	Land  Acquisition   -  Amendments  to   the  Gaz. Ex. No.  2077/02 of 25.06.2018 - Amendments  to the Gaz. Ex. No. 2085/21 of 24.08.2018 -  Amendments to the Gaz. Ex. No.  2088/21 of 10.09.2018 -  Amendment to the Gaz. Ex. No.  2088/21 o 10.09.2018 - ThamanKaduwa D/S Division, Polonnaruwa District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-26_S.pdf	2153/26
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-26-en	2019-12-13-2153-26-en	2019-12-13	Land  Acquisition   -  Amendments  to   the  Gaz. Ex. No.  2077/02 of 25.06.2018 - Amendments  to the Gaz. Ex. No. 2085/21 of 24.08.2018 -  Amendments to the Gaz. Ex. No.  2088/21 of 10.09.2018 -  Amendment to the Gaz. Ex. No.  2088/21 o 10.09.2018 - ThamanKaduwa D/S Division, Polonnaruwa District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-26_E.pdf	2153/26
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-25-ta	2019-12-13-2153-25-ta	2019-12-13	Land Title Settlement  Department   - Bogamuwa, Gampaha D/S Division, Gampaha  District - Cad. Map No.  511800	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-25_T.pdf	2153/25
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-25-si	2019-12-13-2153-25-si	2019-12-13	Land Title Settlement  Department   - Bogamuwa, Gampaha D/S Division, Gampaha  District - Cad. Map No.  511800	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-25_S.pdf	2153/25
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-25-en	2019-12-13-2153-25-en	2019-12-13	Land Title Settlement  Department   - Bogamuwa, Gampaha D/S Division, Gampaha  District - Cad. Map No.  511800	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-25_E.pdf	2153/25
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-24-ta	2019-12-13-2153-24-ta	2019-12-13	Land Title Settlement  Department   - Kiribathkumbura, Yatinuwara D/S Division, Kandy District - Cad. Map No. 320552	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-24_T.pdf	2153/24
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-24-si	2019-12-13-2153-24-si	2019-12-13	Land Title Settlement  Department   - Kiribathkumbura, Yatinuwara D/S Division, Kandy District - Cad. Map No. 320552	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-24_S.pdf	2153/24
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-24-en	2019-12-13-2153-24-en	2019-12-13	Land Title Settlement  Department   - Kiribathkumbura, Yatinuwara D/S Division, Kandy District - Cad. Map No. 320552	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-24_E.pdf	2153/24
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-23-ta	2019-12-13-2153-23-ta	2019-12-13	Land Title Settlement  Department   -  Bombugammana, Divulapitiya D/S Division, Gampaha District - Cad. Map No.  510041 and others	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-23_T.pdf	2153/23
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-23-si	2019-12-13-2153-23-si	2019-12-13	Land Title Settlement  Department   -  Bombugammana, Divulapitiya D/S Division, Gampaha District - Cad. Map No.  510041 and others	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-23_S.pdf	2153/23
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-23-en	2019-12-13-2153-23-en	2019-12-13	Land Title Settlement  Department   -  Bombugammana, Divulapitiya D/S Division, Gampaha District - Cad. Map No.  510041 and others	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-23_E.pdf	2153/23
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-22-ta	2019-12-13-2153-22-ta	2019-12-13	Land Title Settlement  Department   -  Amendment to  the Gaz. Ex. No. 1652/63  of   07.05.2010 Homagama D/S  Division and  other amendments	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-22_T.pdf	2153/22
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-22-si	2019-12-13-2153-22-si	2019-12-13	Land Title Settlement  Department   -  Amendment to  the Gaz. Ex. No. 1652/63  of   07.05.2010 Homagama D/S  Division and  other amendments	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-22_S.pdf	2153/22
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-22-en	2019-12-13-2153-22-en	2019-12-13	Land Title Settlement  Department   -  Amendment to  the Gaz. Ex. No. 1652/63  of   07.05.2010 Homagama D/S  Division and  other amendments	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-22_E.pdf	2153/22
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-21-ta	2019-12-13-2153-21-ta	2019-12-13	Land Title Settlement  Department   -  Amendment to  the Gaz. Ex. No. 2111/33 of 20.02.2019 Katana D/S Division	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-21_T.pdf	2153/21
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-21-si	2019-12-13-2153-21-si	2019-12-13	Land Title Settlement  Department   -  Amendment to  the Gaz. Ex. No. 2111/33 of 20.02.2019 Katana D/S Division	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-21_S.pdf	2153/21
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-21-en	2019-12-13-2153-21-en	2019-12-13	Land Title Settlement  Department   -  Amendment to  the Gaz. Ex. No. 2111/33 of 20.02.2019 Katana D/S Division	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-21_E.pdf	2153/21
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-20-ta	2019-12-13-2153-20-ta	2019-12-13	Ministry of Higher Education, Technology & Innovations - Appointment of Competent Authority Gampaha Wickramarachchi Ayurveda Institute	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-20_T.pdf	2153/20
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-20-si	2019-12-13-2153-20-si	2019-12-13	Ministry of Higher Education, Technology & Innovations - Appointment of Competent Authority Gampaha Wickramarachchi Ayurveda Institute	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-20_S.pdf	2153/20
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-20-en	2019-12-13-2153-20-en	2019-12-13	Ministry of Higher Education, Technology & Innovations - Appointment of Competent Authority Gampaha Wickramarachchi Ayurveda Institute	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-20_E.pdf	2153/20
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-19-ta	2019-12-13-2153-19-ta	2019-12-13	Ministry of Higher Education, Technology & Innovations - Appointment of Competent Authority University of Visual and Performing Arts	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-19_T.pdf	2153/19
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-19-si	2019-12-13-2153-19-si	2019-12-13	Ministry of Higher Education, Technology & Innovations - Appointment of Competent Authority University of Visual and Performing Arts	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-19_S.pdf	2153/19
lk_extraordinary_gazettes_2010s	2019-12-13-2019-12-13-2153-19-en	2019-12-13-2153-19-en	2019-12-13	Ministry of Higher Education, Technology & Innovations - Appointment of Competent Authority University of Visual and Performing Arts	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-19_E.pdf	2153/19
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-18-ta	2019-12-12-2153-18-ta	2019-12-12	Election Commission - Order to Appoint Mr. U. L. W. P. Liyanage as a Member of the Parliament	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-18_T.pdf	2153/18
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-18-si	2019-12-12-2153-18-si	2019-12-12	Election Commission - Order to Appoint Mr. U. L. W. P. Liyanage as a Member of the Parliament	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-18_S.pdf	2153/18
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-18-en	2019-12-12-2153-18-en	2019-12-12	Election Commission - Order to Appoint Mr. U. L. W. P. Liyanage as a Member of the Parliament	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-18_E.pdf	2153/18
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-17-ta	2019-12-12-2153-17-ta	2019-12-12	Land Acquisition -  Guruwela, Laggala - Pallegama D/S Division, Matale District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-17_T.pdf	2153/17
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-17-si	2019-12-12-2153-17-si	2019-12-12	Land Acquisition -  Guruwela, Laggala - Pallegama D/S Division, Matale District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-17_S.pdf	2153/17
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-17-en	2019-12-12-2153-17-en	2019-12-12	Land Acquisition -  Guruwela, Laggala - Pallegama D/S Division, Matale District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-17_E.pdf	2153/17
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-16-ta	2019-12-12-2153-16-ta	2019-12-12	Land Acquisition - Theliyagonna, Kurunegala D/S Division, Kurunegala District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-16_T.pdf	2153/16
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-16-si	2019-12-12-2153-16-si	2019-12-12	Land Acquisition - Theliyagonna, Kurunegala D/S Division, Kurunegala District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-16_S.pdf	2153/16
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-16-en	2019-12-12-2153-16-en	2019-12-12	Land Acquisition - Theliyagonna, Kurunegala D/S Division, Kurunegala District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-16_E.pdf	2153/16
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-15-ta	2019-12-12-2153-15-ta	2019-12-12	Ministry  of Home Affairs  -  Regulations on  Asela Perehera Festival of Sankapala Rajamaha Viharaya in Embilipitiya D/S Division	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-15_T.pdf	2153/15
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-15-si	2019-12-12-2153-15-si	2019-12-12	Ministry  of Home Affairs  -  Regulations on  Asela Perehera Festival of Sankapala Rajamaha Viharaya in Embilipitiya D/S Division	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-15_S.pdf	2153/15
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-15-en	2019-12-12-2153-15-en	2019-12-12	Ministry  of Home Affairs  -  Regulations on  Asela Perehera Festival of Sankapala Rajamaha Viharaya in Embilipitiya D/S Division	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-15_E.pdf	2153/15
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-14-ta	2019-12-12-2153-14-ta	2019-12-12	Election Commission  - Declare that  A. Sivakumaran and L. Saththiyamoorthi as memners of the Karachchi P/S	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-14_T.pdf	2153/14
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-14-si	2019-12-12-2153-14-si	2019-12-12	Election Commission  - Declare that  A. Sivakumaran and L. Saththiyamoorthi as memners of the Karachchi P/S	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-14_S.pdf	2153/14
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-14-en	2019-12-12-2153-14-en	2019-12-12	Election Commission  - Declare that  A. Sivakumaran and L. Saththiyamoorthi as memners of the Karachchi P/S	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-14_E.pdf	2153/14
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-13-ta	2019-12-12-2153-13-ta	2019-12-12	Land Acquisition - Deddugoda, Galle Four Gravets D/S Division, Galle District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-13_T.pdf	2153/13
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-13-si	2019-12-12-2153-13-si	2019-12-12	Land Acquisition - Deddugoda, Galle Four Gravets D/S Division, Galle District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-13_S.pdf	2153/13
lk_extraordinary_gazettes_2010s	2019-12-12-2019-12-12-2153-13-en	2019-12-12-2153-13-en	2019-12-12	Land Acquisition - Deddugoda, Galle Four Gravets D/S Division, Galle District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-13_E.pdf	2153/13
lk_extraordinary_gazettes_2010s	2019-12-10-2019-12-10-2153-12-ta	2019-12-10-2153-12-ta	2019-12-10	Presidential Secretariat - Duties and Functions	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-12_T.pdf	2153/12
lk_extraordinary_gazettes_2010s	2019-12-10-2019-12-10-2153-12-si	2019-12-10-2153-12-si	2019-12-10	Presidential Secretariat - Duties and Functions	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-12_S.pdf	2153/12
lk_extraordinary_gazettes_2010s	2019-12-10-2019-12-10-2153-12-en	2019-12-10-2153-12-en	2019-12-10	Presidential Secretariat - Duties and Functions	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-12_E.pdf	2153/12
lk_extraordinary_gazettes_2010s	2019-12-10-2019-12-10-2153-11-ta	2019-12-10-2153-11-ta	2019-12-10	Presidential Secretariat - Order to appoint Hon. M. Amaraweera as the Minister of Transport Service Management  - Reserved	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-11_T.pdf	2153/11
lk_extraordinary_gazettes_2010s	2019-12-10-2019-12-10-2153-11-si	2019-12-10-2153-11-si	2019-12-10	Presidential Secretariat - Order to appoint Hon. M. Amaraweera as the Minister of Transport Service Management  - Reserved	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-11_S.pdf	2153/11
lk_extraordinary_gazettes_2010s	2019-12-10-2019-12-10-2153-11-en	2019-12-10-2153-11-en	2019-12-10	Presidential Secretariat - Order to appoint Hon. M. Amaraweera as the Minister of Transport Service Management  - Reserved	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-11_E.pdf	2153/11
lk_extraordinary_gazettes_2010s	2019-12-10-2019-12-10-2153-10-ta	2019-12-10-2153-10-ta	2019-12-10	Presidential Secretariat  -  Minister  of  Passenger Transport Management   has  resigned his office  - Reserved	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-10_T.pdf	2153/10
lk_extraordinary_gazettes_2010s	2019-12-10-2019-12-10-2153-10-si	2019-12-10-2153-10-si	2019-12-10	Presidential Secretariat  -  Minister  of  Passenger Transport Management   has  resigned his office  - Reserved	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-10_S.pdf	2153/10
lk_extraordinary_gazettes_2010s	2019-12-10-2019-12-10-2153-10-en	2019-12-10-2153-10-en	2019-12-10	Presidential Secretariat  -  Minister  of  Passenger Transport Management   has  resigned his office  - Reserved	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-10_E.pdf	2153/10
lk_extraordinary_gazettes_2010s	2019-12-10-2019-12-10-2153-09-ta	2019-12-10-2153-09-ta	2019-12-10	Election Commission - Appointed Chairman & Vice Chairman of  Elpitiya Pradeshiya Sabha	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-09_T.pdf	2153/09
lk_extraordinary_gazettes_2010s	2019-12-10-2019-12-10-2153-09-si	2019-12-10-2153-09-si	2019-12-10	Election Commission - Appointed Chairman & Vice Chairman of  Elpitiya Pradeshiya Sabha	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-09_S.pdf	2153/09
lk_extraordinary_gazettes_2010s	2019-12-10-2019-12-10-2153-09-en	2019-12-10-2153-09-en	2019-12-10	Election Commission - Appointed Chairman & Vice Chairman of  Elpitiya Pradeshiya Sabha	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-09_E.pdf	2153/09
lk_extraordinary_gazettes_2010s	2019-12-09-2019-12-09-2153-07-ta	2019-12-09-2153-07-ta	2019-12-09	Land  Acquisition -  Denagamuwa, Mehiella, Wadugedarawatta, Mallawapitiya D/S Division, Kurunegala District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-07_T.pdf	2153/07
lk_extraordinary_gazettes_2010s	2019-12-09-2019-12-09-2153-07-si	2019-12-09-2153-07-si	2019-12-09	Land  Acquisition -  Denagamuwa, Mehiella, Wadugedarawatta, Mallawapitiya D/S Division, Kurunegala District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-07_S.pdf	2153/07
lk_extraordinary_gazettes_2010s	2019-12-09-2019-12-09-2153-07-en	2019-12-09-2153-07-en	2019-12-09	Land  Acquisition -  Denagamuwa, Mehiella, Wadugedarawatta, Mallawapitiya D/S Division, Kurunegala District	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-07_E.pdf	2153/07
lk_extraordinary_gazettes_2010s	2019-12-09-2019-12-09-2153-06-ta	2019-12-09-2153-06-ta	2019-12-09	Office of  the Public Service Commission  - Service Minute of the Sri Lanka Teacher Education Service Second Amendment	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	ta	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-06_T.pdf	2153/06
lk_extraordinary_gazettes_2010s	2019-12-09-2019-12-09-2153-06-si	2019-12-09-2153-06-si	2019-12-09	Office of  the Public Service Commission  - Service Minute of the Sri Lanka Teacher Education Service Second Amendment	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	si	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-06_S.pdf	2153/06
lk_extraordinary_gazettes_2010s	2019-12-09-2019-12-09-2153-06-en	2019-12-09-2153-06-en	2019-12-09	Office of  the Public Service Commission  - Service Minute of the Sri Lanka Teacher Education Service Second Amendment	https://documents.gov.lk/view/extra-gazettes/egz_2019.html	en	https://documents.gov.lk/view/extra-gazettes/2019/12/2153-06_E.pdf	2153/06
