doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf	doc_number
lk_extraordinary_gazettes_2020s	2025-11-28-2025-11-28-2464-29-ta	2025-11-28-2464-29-ta	2025-11-28	Presidential Secretariat - Essential Public Services Act, No.61 of 1979  Declare the Essential Public Services	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-29_T.pdf	2464/29
lk_extraordinary_gazettes_2020s	2025-11-28-2025-11-28-2464-29-si	2025-11-28-2464-29-si	2025-11-28	Presidential Secretariat - Essential Public Services Act, No.61 of 1979  Declare the Essential Public Services	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-29_S.pdf	2464/29
lk_extraordinary_gazettes_2020s	2025-11-28-2025-11-28-2464-29-en	2025-11-28-2464-29-en	2025-11-28	Presidential Secretariat - Essential Public Services Act, No.61 of 1979  Declare the Essential Public Services	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-29_E.pdf	2464/29
lk_extraordinary_gazettes_2020s	2025-11-27-2025-11-27-2464-27-ta	2025-11-27-2464-27-ta	2025-11-27	Department of Local Government -Eastern Province - Elected New Chairman of Koralaipattu West Pradeshiya Sabha.	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-27_T.pdf	2464/27
lk_extraordinary_gazettes_2020s	2025-11-27-2025-11-27-2464-27-si	2025-11-27-2464-27-si	2025-11-27	Department of Local Government -Eastern Province - Elected New Chairman of Koralaipattu West Pradeshiya Sabha.	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-27_S.pdf	2464/27
lk_extraordinary_gazettes_2020s	2025-11-27-2025-11-27-2464-27-en	2025-11-27-2464-27-en	2025-11-27	Department of Local Government -Eastern Province - Elected New Chairman of Koralaipattu West Pradeshiya Sabha.	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-27_E.pdf	2464/27
lk_extraordinary_gazettes_2020s	2025-11-26-2025-11-26-2464-26-ta	2025-11-26-2464-26-ta	2025-11-26	Presidential Secretariat - The Public Security Ordinance (Chapter 40) Order	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-26_T.pdf	2464/26
lk_extraordinary_gazettes_2020s	2025-11-26-2025-11-26-2464-26-si	2025-11-26-2464-26-si	2025-11-26	Presidential Secretariat - The Public Security Ordinance (Chapter 40) Order	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-26_S.pdf	2464/26
lk_extraordinary_gazettes_2020s	2025-11-26-2025-11-26-2464-26-en	2025-11-26-2464-26-en	2025-11-26	Presidential Secretariat - The Public Security Ordinance (Chapter 40) Order	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-26_E.pdf	2464/26
lk_extraordinary_gazettes_2020s	2025-11-26-2025-11-26-2464-25-ta	2025-11-26-2464-25-ta	2025-11-26	Land Title Settlement Dept - Kariwil, Hambanthota D/S/D, Hambanthota District (25/14-204-000163)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-25_T.pdf	2464/25
lk_extraordinary_gazettes_2020s	2025-11-26-2025-11-26-2464-25-si	2025-11-26-2464-25-si	2025-11-26	Land Title Settlement Dept - Kariwil, Hambanthota D/S/D, Hambanthota District (25/14-204-000163)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-25_S.pdf	2464/25
lk_extraordinary_gazettes_2020s	2025-11-26-2025-11-26-2464-25-en	2025-11-26-2464-25-en	2025-11-26	Land Title Settlement Dept - Kariwil, Hambanthota D/S/D, Hambanthota District (25/14-204-000163)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-25_E.pdf	2464/25
lk_extraordinary_gazettes_2020s	2025-11-26-2025-11-26-2464-24-si	2025-11-26-2464-24-si	2025-11-26	Land Title Settlement Dept - Adurupotha East, Galigamuwa D/S/D, Kegalle District (7880)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-24_S.pdf	2464/24
lk_extraordinary_gazettes_2020s	2025-11-26-2025-11-26-2464-24-en	2025-11-26-2464-24-en	2025-11-26	Land Title Settlement Dept - Adurupotha East, Galigamuwa D/S/D, Kegalle District (7880)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-24_E.pdf	2464/24
lk_extraordinary_gazettes_2020s	2025-11-26-2025-11-26-2464-23-si	2025-11-26-2464-23-si	2025-11-26	Land Title Settlement Dept - Wewila, Eheliyagoda D/S/D, Rathnapura District (25-14-204-00113)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-23_S.pdf	2464/23
lk_extraordinary_gazettes_2020s	2025-11-26-2025-11-26-2464-23-en	2025-11-26-2464-23-en	2025-11-26	Land Title Settlement Dept - Wewila, Eheliyagoda D/S/D, Rathnapura District (25-14-204-00113)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-23_E.pdf	2464/23
lk_extraordinary_gazettes_2020s	2025-11-26-2025-11-26-2464-22-si	2025-11-26-2464-22-si	2025-11-26	Land Title Settlement Dept - Kokwalamulla, Naththandiya D/S/D, Puttalam District (25/14-204-00065)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-22_S.pdf	2464/22
lk_extraordinary_gazettes_2020s	2025-11-26-2025-11-26-2464-22-en	2025-11-26-2464-22-en	2025-11-26	Land Title Settlement Dept - Kokwalamulla, Naththandiya D/S/D, Puttalam District (25/14-204-00065)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-22_E.pdf	2464/22
lk_extraordinary_gazettes_2020s	2025-11-26-2025-11-26-2464-20-ta	2025-11-26-2464-20-ta	2025-11-26	Land Acquisition - Dunukewththa, Mawathagama D/S/D, Kurunegala District	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-20_T.pdf	2464/20
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-19-ta	2025-11-25-2464-19-ta	2025-11-25	Land Title Settlment Dept- T.R. Munagama, Horana D/S/D, Kalutara District (25/0418)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-19_T.pdf	2464/19
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-19-si	2025-11-25-2464-19-si	2025-11-25	Land Title Settlment Dept- T.R. Munagama, Horana D/S/D, Kalutara District (25/0418)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-19_S.pdf	2464/19
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-19-en	2025-11-25-2464-19-en	2025-11-25	Land Title Settlment Dept- T.R. Munagama, Horana D/S/D, Kalutara District (25/0418)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-19_E.pdf	2464/19
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-18-ta	2025-11-25-2464-18-ta	2025-11-25	Land Tittle Settlement Dept - T.R. Batugedara, kalandagala, Pelwadiya, Rathnapura D/S/D, Rathnapura District (25/0446)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-18_T.pdf	2464/18
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-18-si	2025-11-25-2464-18-si	2025-11-25	Land Tittle Settlement Dept - T.R. Batugedara, kalandagala, Pelwadiya, Rathnapura D/S/D, Rathnapura District (25/0446)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-18_S.pdf	2464/18
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-18-en	2025-11-25-2464-18-en	2025-11-25	Land Tittle Settlement Dept - T.R. Batugedara, kalandagala, Pelwadiya, Rathnapura D/S/D, Rathnapura District (25/0446)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-18_E.pdf	2464/18
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-16-si	2025-11-25-2464-16-si	2025-11-25	Land Title Settlement Dept - T.R> Nalawa, Mallawapitiya D/S/D, Kurunegala District (25/14-204-00022)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-16_S.pdf	2464/16
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-16-en	2025-11-25-2464-16-en	2025-11-25	Land Title Settlement Dept - T.R> Nalawa, Mallawapitiya D/S/D, Kurunegala District (25/14-204-00022)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-16_E.pdf	2464/16
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-15-ta	2025-11-25-2464-15-ta	2025-11-25	Department of Trade and Investment Policy - Revenue protection Order No. 05/2025 Revenue Protection Act, No. 19 of 1962 Order	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-15_T.pdf	2464/15
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-15-si	2025-11-25-2464-15-si	2025-11-25	Department of Trade and Investment Policy - Revenue protection Order No. 05/2025 Revenue Protection Act, No. 19 of 1962 Order	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-15_S.pdf	2464/15
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-15-en	2025-11-25-2464-15-en	2025-11-25	Department of Trade and Investment Policy - Revenue protection Order No. 05/2025 Revenue Protection Act, No. 19 of 1962 Order	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-15_E.pdf	2464/15
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-14-ta	2025-11-25-2464-14-ta	2025-11-25	Department of Trade and Investment Policy - Special Commodity Levy Act, No. 48 of 2007 Order Under Section 02	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-14_T.pdf	2464/14
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-14-si	2025-11-25-2464-14-si	2025-11-25	Department of Trade and Investment Policy - Special Commodity Levy Act, No. 48 of 2007 Order Under Section 02	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-14_S.pdf	2464/14
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-14-en	2025-11-25-2464-14-en	2025-11-25	Department of Trade and Investment Policy - Special Commodity Levy Act, No. 48 of 2007 Order Under Section 02	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-14_E.pdf	2464/14
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-13-ta	2025-11-25-2464-13-ta	2025-11-25	Land Title Settlement Dept - Henamulla, Kurunegala D/S/D, Kurunegala District (24/14-4-00022)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-13_T.pdf	2464/13
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-13-si	2025-11-25-2464-13-si	2025-11-25	Land Title Settlement Dept - Henamulla, Kurunegala D/S/D, Kurunegala District (24/14-4-00022)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-13_S.pdf	2464/13
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-13-en	2025-11-25-2464-13-en	2025-11-25	Land Title Settlement Dept - Henamulla, Kurunegala D/S/D, Kurunegala District (24/14-4-00022)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-13_E.pdf	2464/13
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-12-si	2025-11-25-2464-12-si	2025-11-25	Land Title Settlement Dept -T.R. Hirimbura, Bope Poddala D/S/D, Galle District (25-14-204-00028)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-12_S.pdf	2464/12
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-12-en	2025-11-25-2464-12-en	2025-11-25	Land Title Settlement Dept -T.R. Hirimbura, Bope Poddala D/S/D, Galle District (25-14-204-00028)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-12_E.pdf	2464/12
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-09-ta	2025-11-25-2464-09-ta	2025-11-25	Land Title Settlement Dept - T.R. Kurukuththala, udunuwara D/S/D, kandy District ( 25-14-204-00097)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-09_T.pdf	2464/09
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-09-si	2025-11-25-2464-09-si	2025-11-25	Land Title Settlement Dept - T.R. Kurukuththala, udunuwara D/S/D, kandy District ( 25-14-204-00097)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-09_S.pdf	2464/09
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-09-en	2025-11-25-2464-09-en	2025-11-25	Land Title Settlement Dept - T.R. Kurukuththala, udunuwara D/S/D, kandy District ( 25-14-204-00097)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-09_E.pdf	2464/09
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-07-si	2025-11-25-2464-07-si	2025-11-25	2464/07	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-07_S.pdf	2464/07
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-07-en	2025-11-25-2464-07-en	2025-11-25	2464/07	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-07_E.pdf	2464/07
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-06-ta	2025-11-25-2464-06-ta	2025-11-25	Land Acquisition - Millakanda Watte, Bulathsinghala D/S/D, Kalutara District	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-06_T.pdf	2464/06
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-05-ta	2025-11-25-2464-05-ta	2025-11-25	District Secretariat - Ratnapura - pilgrimages Ordinance Sri Pada Pilgrimage Season -2025/2026	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-05_T.pdf	2464/05
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-05-si	2025-11-25-2464-05-si	2025-11-25	District Secretariat - Ratnapura - pilgrimages Ordinance Sri Pada Pilgrimage Season -2025/2026	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-05_S.pdf	2464/05
lk_extraordinary_gazettes_2020s	2025-11-25-2025-11-25-2464-05-en	2025-11-25-2464-05-en	2025-11-25	District Secretariat - Ratnapura - pilgrimages Ordinance Sri Pada Pilgrimage Season -2025/2026	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-05_E.pdf	2464/05
lk_extraordinary_gazettes_2020s	2025-11-24-2025-11-24-2464-04-ta	2025-11-24-2464-04-ta	2025-11-24	Public Utilities Commission of Sri Lanka - Under Section 10 (3) of the Sri Lanka Electricity Act No. 20 of 2009 (Amended) Issuance of Certificate of Exemption	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-04_T.pdf	2464/04
lk_extraordinary_gazettes_2020s	2025-11-24-2025-11-24-2464-04-si	2025-11-24-2464-04-si	2025-11-24	Public Utilities Commission of Sri Lanka - Under Section 10 (3) of the Sri Lanka Electricity Act No. 20 of 2009 (Amended) Issuance of Certificate of Exemption	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-04_S.pdf	2464/04
lk_extraordinary_gazettes_2020s	2025-11-24-2025-11-24-2464-04-en	2025-11-24-2464-04-en	2025-11-24	Public Utilities Commission of Sri Lanka - Under Section 10 (3) of the Sri Lanka Electricity Act No. 20 of 2009 (Amended) Issuance of Certificate of Exemption	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-04_E.pdf	2464/04
lk_extraordinary_gazettes_2020s	2025-11-24-2025-11-24-2464-03-ta	2025-11-24-2464-03-ta	2025-11-24	Department of Local Government - Eastern Province - Notice of Suman Meeting of Under the Local Authorities Elections (Amendment) Act. No. 22 of 2012 Post of Chairman of the Ninthavur P.S	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-03_T.pdf	2464/03
lk_extraordinary_gazettes_2020s	2025-11-24-2025-11-24-2464-03-si	2025-11-24-2464-03-si	2025-11-24	Department of Local Government - Eastern Province - Notice of Suman Meeting of Under the Local Authorities Elections (Amendment) Act. No. 22 of 2012 Post of Chairman of the Ninthavur P.S	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-03_S.pdf	2464/03
lk_extraordinary_gazettes_2020s	2025-11-24-2025-11-24-2464-03-en	2025-11-24-2464-03-en	2025-11-24	Department of Local Government - Eastern Province - Notice of Suman Meeting of Under the Local Authorities Elections (Amendment) Act. No. 22 of 2012 Post of Chairman of the Ninthavur P.S	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-03_E.pdf	2464/03
lk_extraordinary_gazettes_2020s	2025-11-24-2025-11-24-2464-02-ta	2025-11-24-2464-02-ta	2025-11-24	Land Acquisition - Mankumban, Island South Velani D/S/D, Jaffna District	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-02_T.pdf	2464/02
lk_extraordinary_gazettes_2020s	2025-11-24-2025-11-24-2464-02-si	2025-11-24-2464-02-si	2025-11-24	Land Acquisition - Mankumban, Island South Velani D/S/D, Jaffna District	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-02_S.pdf	2464/02
lk_extraordinary_gazettes_2020s	2025-11-24-2025-11-24-2464-02-en	2025-11-24-2464-02-en	2025-11-24	Land Acquisition - Mankumban, Island South Velani D/S/D, Jaffna District	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-02_E.pdf	2464/02
lk_extraordinary_gazettes_2020s	2025-11-24-2025-11-24-2464-01-si	2025-11-24-2464-01-si	2025-11-24	Sri Lanka Customs - Rates of Exchange w.e.t	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-01_S.pdf	2464/01
lk_extraordinary_gazettes_2020s	2025-11-24-2025-11-24-2464-01-en	2025-11-24-2464-01-en	2025-11-24	Sri Lanka Customs - Rates of Exchange w.e.t	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2464-01_E.pdf	2464/01
lk_extraordinary_gazettes_2020s	2025-11-22-2025-11-22-2463-50-si	2025-11-22-2463-50-si	2025-11-22	Land Acquisition - Medagedara Gammedda, Pathadumbara D/S/D, Kandy District	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-50_S.pdf	2463/50
lk_extraordinary_gazettes_2020s	2025-11-22-2025-11-22-2463-50-en	2025-11-22-2463-50-en	2025-11-22	Land Acquisition - Medagedara Gammedda, Pathadumbara D/S/D, Kandy District	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-50_E.pdf	2463/50
lk_extraordinary_gazettes_2020s	2025-11-22-2025-11-22-2463-49-si	2025-11-22-2463-49-si	2025-11-22	Ministry of Labour - Industrial Dispute between . K.R.P. Grero and Board of Investment of Sri Lanka J.M. Upali and Sri Lanka Transport Board M.U. Sanjeewa Peiris and Dolphin Hotels Plc.	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-49_S.pdf	2463/49
lk_extraordinary_gazettes_2020s	2025-11-22-2025-11-22-2463-49-en	2025-11-22-2463-49-en	2025-11-22	Ministry of Labour - Industrial Dispute between . K.R.P. Grero and Board of Investment of Sri Lanka J.M. Upali and Sri Lanka Transport Board M.U. Sanjeewa Peiris and Dolphin Hotels Plc.	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-49_E.pdf	2463/49
lk_extraordinary_gazettes_2020s	2025-11-22-2025-11-22-2463-48-si	2025-11-22-2463-48-si	2025-11-22	Department of Census and Statistics - National Consumer Price Index - October 2025	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-48_S.pdf	2463/48
lk_extraordinary_gazettes_2020s	2025-11-22-2025-11-22-2463-48-en	2025-11-22-2463-48-en	2025-11-22	Department of Census and Statistics - National Consumer Price Index - October 2025	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-48_E.pdf	2463/48
lk_extraordinary_gazettes_2020s	2025-11-21-2025-11-21-2463-47-ta	2025-11-21-2463-47-ta	2025-11-21	Department of Wild Life Conservation - The Fauna and Flor Protection Ordinance ( Chapter 469)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-47_T.pdf	2463/47
lk_extraordinary_gazettes_2020s	2025-11-21-2025-11-21-2463-47-si	2025-11-21-2463-47-si	2025-11-21	Department of Wild Life Conservation - The Fauna and Flor Protection Ordinance ( Chapter 469)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-47_S.pdf	2463/47
lk_extraordinary_gazettes_2020s	2025-11-21-2025-11-21-2463-47-en	2025-11-21-2463-47-en	2025-11-21	Department of Wild Life Conservation - The Fauna and Flor Protection Ordinance ( Chapter 469)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-47_E.pdf	2463/47
lk_extraordinary_gazettes_2020s	2025-11-21-2025-11-21-2463-46-ta	2025-11-21-2463-46-ta	2025-11-21	Land Title Settlement Dept - Majidpura, Thamankaduwa D/S/D, Polonnaruwa District (25/1420400003)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-46_T.pdf	2463/46
lk_extraordinary_gazettes_2020s	2025-11-21-2025-11-21-2463-46-si	2025-11-21-2463-46-si	2025-11-21	Land Title Settlement Dept - Majidpura, Thamankaduwa D/S/D, Polonnaruwa District (25/1420400003)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-46_S.pdf	2463/46
lk_extraordinary_gazettes_2020s	2025-11-21-2025-11-21-2463-46-en	2025-11-21-2463-46-en	2025-11-21	Land Title Settlement Dept - Majidpura, Thamankaduwa D/S/D, Polonnaruwa District (25/1420400003)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-46_E.pdf	2463/46
lk_extraordinary_gazettes_2020s	2025-11-21-2025-11-21-2463-45-ta	2025-11-21-2463-45-ta	2025-11-21	Land Title Settlement Dept - Bolagala, Divulapitiya D/S/D, Gampaha District (7877)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-45_T.pdf	2463/45
lk_extraordinary_gazettes_2020s	2025-11-21-2025-11-21-2463-45-si	2025-11-21-2463-45-si	2025-11-21	Land Title Settlement Dept - Bolagala, Divulapitiya D/S/D, Gampaha District (7877)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-45_S.pdf	2463/45
lk_extraordinary_gazettes_2020s	2025-11-21-2025-11-21-2463-45-en	2025-11-21-2463-45-en	2025-11-21	Land Title Settlement Dept - Bolagala, Divulapitiya D/S/D, Gampaha District (7877)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-45_E.pdf	2463/45
lk_extraordinary_gazettes_2020s	2025-11-21-2025-11-21-2463-44-ta	2025-11-21-2463-44-ta	2025-11-21	Land Title Settlement Dept- Kaldemulla, Moratuwa D/S/D, Colombo District (7889)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	ta	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-44_T.pdf	2463/44
lk_extraordinary_gazettes_2020s	2025-11-21-2025-11-21-2463-44-si	2025-11-21-2463-44-si	2025-11-21	Land Title Settlement Dept- Kaldemulla, Moratuwa D/S/D, Colombo District (7889)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-44_S.pdf	2463/44
lk_extraordinary_gazettes_2020s	2025-11-21-2025-11-21-2463-44-en	2025-11-21-2463-44-en	2025-11-21	Land Title Settlement Dept- Kaldemulla, Moratuwa D/S/D, Colombo District (7889)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	en	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-44_E.pdf	2463/44
lk_extraordinary_gazettes_2020s	2025-11-21-2025-11-21-2463-43-si	2025-11-21-2463-43-si	2025-11-21	Land Title Settlement Dept- Aluthgama , Bogamuwa, Gampaha D/S/D, Gampaha District (25/0449)	https://documents.gov.lk/view/extra-gazettes/egz_2025.html	si	https://documents.gov.lk/view/extra-gazettes/2025/11/2463-43_S.pdf	2463/43
